"id","sentiment","review","review_español"
"8303_2","0","Since its release in 1983, \A Christmas Story\"", the Jean Shepherd-narrated story of his alter-ego, Ralphie, has become a true classic. \""My Summer Story\"", however, still has Shepherd as the narrator, but it has absolutely none of the charm, and the characters are nowhere near the caliber of the original film.<br /><br />\""My Summer Story\"" is basically a mishmash of mediocre and just plain not very interesting stories, which include hillbilly neighbors and battling tops. Charles Grodin, who I normally like, is extremely unlikeable in the role of the father (more aptly handled by Darren McGavin in the original), and his character never seems anything but forced. Kiernan Culkin is a poor substitute for Ralphie, and the little brother is all but forgotten here. Only mom seems to have any worth here and perhaps that's because she beans a cinema manager with a gravy boat when he pushes his luck too far with irate housewives on \""free dish night\"".<br /><br />The stories in this are mostly inconsequential and stretched paper-thin. May appeal to the extremely undemanding but as a sequel to \""A Christmas Story\"", it's a very poor one and not worth most people's time. 2 out of 10.""","Desde su lanzamiento en 1983, \ una historia de Navidad "", la historia narrada por Jean Shepherd, de su alter-ego, Ralphie, se ha convertido en un verdadero clásico."" Mi historia de verano "", sin embargo, todavía tiene pastor como el narrador, Pero no tiene absolutamente nada del encanto, y los personajes no están cerca del calibre de la película original. <br /> <br /> \ ""Mi historia de verano"" es básicamente un Mishmash de historias mediocres y simplemente no muy interesantes. , que incluyen vecinos de Hillbilly y tops de lucha. Charles Grodin, a quien normalmente me gusta, es extremadamente poco probable en el papel del Padre (más acertadamente manejado por Darren McGavin en el original), y su personaje nunca parece nada más que forzado. Kiernan Culkin es Un pobre sustituto de Ralphie, y el hermano pequeño está casi olvidado aquí. Solo mamá parece tener cualquier valor de aquí y quizás eso es porque ella habla un gerente de cine con un bote de salsa cuando empuja su suerte demasiado lejos con las amas de casa de Irate \ "" Noche libre de platos \ "". <br /> <br /> Las historias en esto son en su mayoría Papel intrascendente y estirado. Puede apelar a los extremadamente poco exigentes, pero como una secuela de ""una historia de Navidad"", es muy pobre y no vale la pena la mayoría de las personas. 2 de 10. """
"6744_1","0","As you all may know, JIGSAW did not make its way to Blackbuster because of a member of Full Moon's own staff, Devin Hamilton. Devin is the one who sells to all of the video chains. He recently released a movie, BLEED, which he was selling to Blackbuster at the same time as JIGSAW. He convinced the Blackbuster buyer not to take any JIGSAW, and double the number of BLEED. The result is that JIGSAW looks like a flop, and BLEED looks like a hit. The major problem with that is that BLEED is one of the worst movies ever, and as we all know, JIGSAW is, well, gold. I urge all of you to go on to the BLEED page on the internet and vote for the movie that wronged JIGSAW, and all of your talents. Likewise, you should go to the JIGSAW page and cast high votes for it (if you already haven't). We need to get JIGSAW up to at least an 8 or 8.5, and BLEED down to around a 2 (thus putting it on the internet's 100 worst movie listing). Also, try to convince friends and family to do the same.<br /><br />Hope you all are doing well, - Matt","Como todos ustedes pueden saber, Jigsaw no se dirigió a Blackbuster debido a un miembro del propio personal de la Luna Llena, Devin Hamilton. Devin es el que se vende a todas las cadenas de video. Recientemente lanzó una película, sangró, que estaba vendiendo a Blackbuster al mismo tiempo que Jigsaw. Convenció al comprador de Blackbuster a no tomar ningún rompecabezas, y doblar el número de sangrado. El resultado es que el rompecabezas parece un flop, y sangrar parece un golpe. El principal problema con eso es que el sangrado es una de las peores películas de la historia, y como todos sabemos, Jigsaw es, bueno, oro. Le insto a todos a que vayan a la página de Sangre en Internet y vote por la película que se hizo daño a Jigsaw, y todos tus talentos. Asimismo, debe ir a la página de Jigsaw y lanzar altos votos por ello (si ya no lo ha hecho). Necesitamos obtener rompecabezas hasta al menos un 8 o 8.5 y sangrar hasta 2 (así, poniéndolo en las 100 peores películas de Internet). Además, trate de convencer a amigos y familiares que hacer lo mismo. <br /> <br /> Espero que todos estén bien, - Matt"
"8272_3","0","At the end of \Dragon Heat,\"" all I could think of was why I bothered sitting through the whole thing.<br /><br />The film's premise is interesting and that - as well as Maggie Q - is what attracted me to the film in the first place. But was I ever disappointed. Writer-director Daniel Lee can't hold a candle to the likes of John Woo, Ringo Lam and Corey Yuen.<br /><br />This has to be one of the most annoyingly-directed films I have ever seen. Lee is so wrapped up in his visual style - and I use that phrase incredibly loosely - that he fills the film with completely needless black-and-white stills, freeze frames, slow-motion, fast-motion and other visual nonsense. I suppose he did all that to make up for the lack of a good story or dialogue.<br /><br />The action scenes are nothing special and play out like some hopped-up music video more than anything else. There is little to care about any of the characters - including two supposedly professional snipers who couldn't hit the broad side of a barn from the inside! - who are then laden with some of the cheesiest dialogue I have seen in one of these Hong Kong actioners.<br /><br />The plot is devoid of any twists and turns - from the initial set-up, everything unfolds in predictable fashion - and Lee feels the need to keep reminding us of the characters' back stories in case we didn't get it the first several times. This is awfully amateurish writing and film-making and wastes the talents of Sammo Hung, Michael Biehn and Maggie Q. Though, to be frank, I am hard-pressed to remember Biehn being in any good film that was not directed by James Cameron.<br /><br />If you really are in the mood for a great Hong Kong actioner, you are much better off sticking to some of the staples - John Woo's \""The Killer\"" (1989) and \""Hard-Boiled\"" (1992), Ringo Lam's \""City on Fire\"" (1987) - which Quentin Tarantino stole for \""Reservoir Dogs\"" (1992) - or his \""Point Blank\"" (1967) remake, \""Full Contact\"" (1992). Or, even check out Yuen's \""So Close\"" (2002), a supremely entertaining, yet preposterous, popcorn flick. And there's always the terrific French police actioner, \""The Nest\"" (2002).<br /><br />True, most, if not all, are a bit over-the-top, but they were films that remain exciting, thrilling and even suspenseful. They have characters we care about and mind-blowing action sequences.<br /><br />\""Dragon Heat,\"" on the other hand, is just terribly mediocre. The trouble is that Lee has not made a bad action film, he has made a dull one.""","Al final de \ Dragon Heat, ""Todo lo que podía pensar era por eso me molesté sentado a través de todo. <br /> <br /> La premisa de la película es interesante y que, así como, Maggie Q, es lo que atraído Yo a la película en primer lugar. Pero alguna vez me decepcionó. El director-director Daniel Lee no puede tener una vela a los gustos de John Woo, Ringo Lam y Corey Yuen. <br /> <br /> Esto tiene que Sea una de las películas más dirigidas por las dirigidas que he visto en mi vida. Lee está tan envuelto en su estilo visual, y uso esa frase increíblemente sin floodamente, que llena la película con fines fijos completamente innecesarios en blanco y negro, marcos de congelación, Cámara lenta, movimiento rápido y otras tonterías visuales. Supongo que hizo todo eso para compensar la falta de una buena historia o diálogo. <br /> <br /> Las escenas de acción no son nada especial y juegan como algunos HopePed-up Music Video más que cualquier otra cosa. Hay poco que cuidar de cualquiera de los personajes, incluidos dos francotiradores supuestamente profesionales que no pudieron golpear el ancho SI De de un granero desde el interior! - Entonces, cargados con algunos de los dialogos más pequeños que he visto en uno de estos actores de Hong Kong. <br /> <br /> La trama está desprovista de cualquier giros y giros, desde la configuración inicial, todo se despliega en La moda predecible, y Lee siente la necesidad de mantenernos recordándonos de las historias de atraso de los personajes en caso de que no lográramos las primeras veces. Esto es muy aficionado a la escritura y la creación de cine y desatasca, sin embargo, los talentos de Sammo Hung, Michael Biehn y Maggie Q., sin embargo, para ser franco, estoy preocupado por recordar a Biehn que está en cualquier buena película que no fue dirigida por James Cameron. <br /> <br /> Si realmente estás de humor para un excelente acción de Hong Kong, estás mucho mejor pegando a algunos de los grapas: John Woo's ""The Killer \"" (1989) y ""Discutir Hervido \ ""(1992), la ciudad de Ringo Lam \"" en Fire \ ""(1987), que se robó Quentin Tarantino para \"" Dogs Embalse \ ""(1992), o su remake \"" Point Wink \ ""(1967),"" Contacto completo \ ""(1992). O incluso, echa un vistazo a Yuen's \ ""So Close \"" (2002), un movimiento de palomitas de palomitas supremamente entretenido, pero absurdo. Y siempre existe la excelente policía de la policía francesa, ""el nido"" (2002). <br /> <br /> VERDADERO, la mayoría, si no todos, está un poco sobre lo alto, pero fueron películas que quedan Emocionante, emocionante e incluso suspenso. Tienen personajes que nos preocupamos y las secuencias de acción de la mente que sopla. <br /> <br /> \ ""Dragon Heat,"" por otro lado, es solo terriblemente mediocre. El problema es que Lee no ha hecho una película de mala acción, ha hecho una aburrida ""."
"8138_2","0","\The Bat People\"" is a proud resident of the IMDb Bottom 100. Every once and a while the movie suddenly vanishes from the infamous list, depending on whether there are new movies with Paris Hilton in the lead or documentaries about American Idol stars, but it always reliably returns sooner or later. And why? Because, unlike the majority of crap in that list, \""The Bat People\"" is a legitimate bad film and it deserves to be on there regardless of any media influences or internet buzz! This nearly isn't the worst film ever made, since the basic concept definitely has a certain charm and ingenuity, but it's still indescribably difficult to sit through the whole thing. The script is incredibly boring, with absolutely unnecessary padding footage and gigantic gaps in continuity, and yet the main characters still remain total strangers throughout the entire film. Other than a sensible screenplay, the film also lacks spectacular killing sequences and the make-up effects  although courtesy of a young Stan Winston  are ludicrously inept and remain largely unseen until the end of the film. The film's title is inaccurate, as \""people\"" refers to a number in plural whereas the story actually just revolves on one Bat Person. Much more than Bruce Wayne, the real Batman plays in this movie and he as well has a genuine Bat-cave and a Bat-mobile (a stolen ambulance)! The plot introduces a young couple on their honeymoon-weekend exploring caves. They wander off from a guided tour group and he gets bitten by a bat whilst trying to protect his wife from the animal's vicious attack. Worried that he might be infected with rabies, he undergoes an intense treatment at the local hospital, but still this doesn't prevent him from slowly transforming into a bloodthirsty bat creature. He kills random people at night and toys around with the suspicious police sergeant whilst his loving wife is still vastly convinced the awkward behavior is exclusively due to allergic reactions to the rabies treatment. Sure, honey! The script never explains why a bat would attack people and how come John always changes back into a normal human being at the dawn of a new day instead of gradually turning into a permanent state of bat-guano. So basically, \""The Bat People\"" is a variation on the good old werewolf-theme, but obviously not a very interesting one. The concept showed a lot of potential, but somehow the sub plots center on whiny drunks and perverted Sheriffs instead of on ghastly monsters. Some of the settings and exterior filming locations look impressive, the misfit song playing during the credits is strangely catchy, there's a nice bit of gore during the climax (finally!) and main actress Marianne McAndrew is ravishing to look at (though not to listen to). This truly bad and boring film's current listing in the bottom 100 is spot number 80, and personally I hope it sticks somewhere in that region. The list simply wouldn't feel and traditional without \""The Bat People\"".""","\ The Bat People \ ""es un residente orgulloso del Bottom IMDB 100. De vez en cuando la película desaparece repentinamente de la información infame, dependiendo de si hay películas nuevas con Paris Hilton en el plomo o documentales sobre las estrellas de American Idol Stars, Pero siempre regresa de manera confiable, tarde o temprano. ¿Y por qué? Porque, a diferencia de la mayoría de la mierda en esa lista, ""The Bat People \"" es una mala película legítima y merece estar allí, independientemente de las influencias de los medios de comunicación o en Internet. ! Esto casi no es la peor película hecha, ya que el concepto básico definitivamente tiene un cierto encanto y ingenio, pero aún es indescriptiblemente difícil sentarse a través de todo el asunto. El guión es increíblemente aburrido, con imágenes de relleno absolutamente innecesarios y gigantescos. En continuidad, y sin embargo, los personajes principales siguen siendo total extraños en toda la película. Aparte de un guión sensible, la película también carece de secuencias de matanza espectaculares y los efectos de maquillaje, aunque cortesía de Un joven STAN Winston, se inepta de LUDICHRUY y permanece en gran medida sin ser visto hasta el final de la película. El título de la película es inexacto, ya que ""las personas"" se refieren a un número en plural, mientras que la historia realmente gira en una persona de murciélago. ¡Mucho más que Bruce Wayne, el verdadero Batman juega en esta película y también tiene una verdadera cueva de murciélagos y un BAT-MOBILE (una ambulancia robada)! La trama presenta a una pareja joven en sus cuevas exploradoras de fin de semana de luna de miel. Se alejan de un grupo de visitas guiadas y él es mordido por un murciélago mientras intenta proteger a su esposa del ataque vicioso del animal. Preocupado de que él pueda estar infectado con la rabia, sufre un trato intenso en el hospital local, pero aún así no le impide que se transforme lentamente en una criatura de murciélagos con sangre. Mata a personas al azar por la noche y los juguetes alrededor con el sargento de la policía sospechosa, mientras que su esposa amorosa todavía está muy convencida, el comportamiento incómodo se debe exclusivamente a las reacciones alérgicas al tratamiento de la rabia. ¡Claro cariño! El script nunca explica por qué un bate atacaría a las personas y cómo venir, John siempre cambia de nuevo en un ser humano normal en el amanecer de un nuevo día en lugar de convertirse gradualmente en un estado permanente de Bat-Guano. Por lo tanto, básicamente, ""el pueblo de murciélagos"" es una variación en el viejo antiguo temático del hombre lobo, pero obviamente no es muy interesante. El concepto mostró mucho potencial, pero de alguna manera el centro de parcelas en borrachos blancos y alguaciles pervertidos en lugar de en los monstruos espantosos. Algunas de las configuraciones y las ubicaciones de filmación exterior se ven impresionantes, la canción de Misfit Tocando durante los créditos es extrañamente atractiva, ¡hay un bonito poco de gore durante el clímax (¡Finalmente!) Y la actriz principal Marianne McAndrew está deslizando para mirar (aunque no escuche a). Esta listada actual de esta película verdaderamente mala y aburrida en la parte inferior 100 es el número 80, y personalmente espero que se pegue en algún lugar de esa región. La lista simplemente no se sentiría y tradicional sin \ ""The Bat People \"" ""."
"4565_3","0","That's right! Under 9 on average, but maybe under 12s for some others! I was 11 when I originally saw this on video and at such youth I wasn't able to notice the shoddy cartoon-quality or the fact that those classic characters we have all grown to love are Not the same or as good to see. Just about everything is so 2D here! Belle is, I'll agree, not even beautiful but just a plain-looking woman with tinted skin, she wears the same bright blue dress all the way through with not one glamorous dress on, Wardrobe is to say the Least, annoying - my ears may bleed if I had to listen to her everyday! Lumiere, in both the original and the Christmas edition was suave and elegant, but here he is a womanizing, unfunny twit! Cogsworth, despite being the no-nonsense housekeeper he is famous for, is a complete sh-t and the most insufferable character I'd say! He always seems to find shutting that unbearably grating pie-hole of his very difficult in this one and whose clock face should really have been used for turning back in time to the unforgettable two film in this series! Poor, poor Mrs Potts was not brought to life by Angela Lansbury (one of my favourite classic actresses) but by Anne Rogers who captured none of Mrs Potts' character, no offence to her! Not if she did her best! When the beast roars it sounds so horrifically fake with clearly no additional roars, snarls or growls by a microphone. I am aware that this is only a third feature following two other films so of course it wouldn't be as good but I'm sure that more of a contribution wouldn't have hurt the Disney artists who, indeed, have achieved such remarkable styles of animation over the years. It's alright, I guess, and I do watch it sometimes though only when it suits me. It's quite difficult to make a recommendation for you reading this because it depends on how old you are but remember this will not at all be what you may expect following the earlier spectacular movies! And to think that on my video of it the text on the back cover said \boasting brilliant animation\""! It's a nice little flick but for one thing it's also highly poor and, for another, those 3 words ought to have been saved for the next re-release of the original!""","¡Así es! Bajo 9 en promedio, ¡pero tal vez menos de 12 años para otros! Tenía 11 años cuando originalmente vi esto en video y en ese joven no pude notar la calidad de la caricatura de mala calidad o el hecho de que esos personajes clásicos que hemos crecido hasta el amor no son los mismos o que tan buenos para ver. ¡Sobre todo lo que todo está tan 2D aquí! Belle es, estaré de acuerdo, ni siquiera hermosa, sino solo una mujer de aspecto claro con la piel tintada, lleva el mismo vestido azul brillante hasta el final, con un vestido glamoroso, el guardarropa es para decir lo menos, molesto, mi ¡Las orejas pueden sangrar si tuviera que escucharla todos los días! Lumiere, tanto en el original como en la Edición de Navidad fue Suave y Elegante, ¡pero aquí es un twit foleminoso, UNFUNNY! Cogsworth, a pesar de ser el ama de casa sin sentido del que es famoso, es un completo Sh-T y el personaje más insoportable que diría! Siempre parece encontrar el cierre de que un poco difícil de echar un agujero de pastel de su dificultad en este y cuya cara del reloj realmente se ha utilizado para volverse hacia atrás en el tiempo a la inolvidable dos películas en esta serie. Pobre, la señora POOR, POTTS no fue llevada a la vida de Angela Lansbury (una de mis actrices clásicas favoritas), sino por Anne Rogers, que no capturaron a ninguno de los personajes de la señora Potts, ¡sin ofender a ella! ¡No si ella lo hizo mejor! Cuando la bestia ruge, suena tan horrible con claridad sin rugidos, gruñidos o gruñidos por un micrófono. Soy consciente de que esto es solo una tercera característica que sigue otras dos películas, así que, por supuesto, no sería tan bueno, pero estoy seguro de que más de una contribución no habría herido a los artistas de Disney que, de hecho, han logrado tan notable. Estilos de animación a lo largo de los años. Está bien, supongo, y lo voy a ver a veces solo cuando me conviene. Es bastante difícil hacer una recomendación para usted leer esto porque depende de la edad que tenga, pero recuerde que esto no será en absoluto, ¡es lo que puede esperar seguir las películas espectaculares anteriores! Y para pensar que en mi video de ella, el texto en la contraportada, dijo \ jasting animación brillante ""! Es una pequeña y pequeña película, pero por una cosa también es muy pobre y, por otra, esas 3 palabras deben haber sido salvadas. ¡El próximo reencuentro de la original! """
"2586_2","0","Let's cut to the chase: this movie is softcore pornography marketed for the masses under a name that the studio is milking every last penny out of the American Pie teat. Period.<br /><br />The whole plot (and that shouldn't imply that there's a whole lot to go around) serves as a vehicle to show the audience more boobs and sex scenes.<br /><br />If you're a Tween guy, and you're too squeamish to purchase actual pornography, then this is the movie for you. Otherwise, the movie doesn't have much to offer at all.<br /><br />The acting is sub-par, the character development is virtually non-existent, and the story is a nonsensical knarl of nudity, binge drinking and pranks (none of which are particularly memorable).<br /><br />Go buy real porn if that's what you want to see, and if not, go watch a GOOD movie. Animal House, Kids, or even the original American Pie are all great cinematic works, and all of them contain heavy alcohol use and nudity.<br /><br />\It's not how much, it's how you use it\""""","Cortemos a la persecución: esta película es la pornografía de softcore comercializada para las masas bajo un nombre que el estudio está ordeñando cada último centavo de la tetina de pastel americana. Período. <br /> <br /> Toda la parcela (y eso no debería implicar que hay un lote de todo el mundo) Sirve como un vehículo para mostrar a la audiencia más tetas y escenas de sexo. <br /> <br / > Si eres un tipo Tween, y eres demasiado aprensivo para comprar pornografía real, entonces esta es la película para ti. De lo contrario, la película no tiene mucho que ofrecer en absoluto. <br /> <br /> La actuación es SUB-PAR, el desarrollo del personaje es prácticamente inexistente, y la historia es una nadera sin sentido de desnudez, beber con exceso de alcohol. y bromas (ninguna de las cuales son particularmente memorables). <br /> <br /> Ve a comprar pornografía real si eso es lo que quieres ver, y si no, ve a buscar una buena película. La casa de animales, los niños, o incluso la tarta estadounidense original, son excelentes obras cinematográficas, y todas ellas contienen uso pesado de alcohol y desnudez. <br /> <br /> \ No es cuánto, es como lo usas """" """
"11281_8","1","This splendidly-directed fantasy is the second in the popular by flawed Tarzan series put out by MGM. It is a first-class adventure for many reasons, I suggest--fine photography, strong imaginative qualities, a delightful cast, good simulated-jungle locales and a very exciting storyline. Johnny Weissmuller plays Tarzan, a mono-syllabic untutored sort unlike Edgar Rice Burroughs' creation; but he is honest, loyal, brave and very courageous, and he needs to be during this narrative. As Jane Parker, his wife who had been Jane Porter in the novels, Maureen O'Sullivan is very attractive and lively, as well as being athletic where the script calls for that quality. The effect of the lighting, the spacious and clever sets is quite unusual. This is an outdoor adventure filmed on the MGM back-lot which really works. The fabulous Mutir Escarpment is a remote locale which allows Tarzan and Jane to live undisturbed; but into their idyll come people searching from them, emissaries of a civilization Jane has left behind and into which Tarzan could not really be comfortably habituated. One is Harry Holt, still in love with her, who with his friend tempts her to come back to civilization with him; the gown and perfumes interest her, but she refuses to leave Tarzan. Tarzan has to protect her against several wild animals, in scenes that look like a humanized King King. The group claim to want to hunt animals, and Tarzan agrees for Jane's sake to a bit of big game trapping; but at some point, the idea of ivory and of obtaining a fortune turns the expedition's heads' minds. Tarzan is shot, left for dead; and the group force Jane to accompany them on an expedition as they follow a dying elephant to the fabulous \elephant's graveyard\"". But they find the area guarded by a savage tribe and are attacked by lions. Tarzan rides in on an elephant he has revived in time to call; in a most spectacular elephant-filled scene, he saves Jane and what is left of the expedition, who return home little richer but much wise, as Jane continues her savage idyll with her new husband. The film was directed by set-design wizard Cedric Gibbons, and quite beautifully too. His work and the lighting are the outstanding accomplishments of this entertaining and exciting film,which manages to seem real despite all its Hollywood shortcomings from start to finish. Neil Hamilton is a very good Harry, Paul Cavanagh is even better before and after he reveals himself to be thoroughly bad. Forrester Harvey and Nathan Curry round out a small cast very professionally. An unusual and well-realized fantasy film with interesting situations and some strong dialogue confrontations as well. Recommended.""","Esta fantasía de dirección espléndidamente es la segunda en la serie Popular con la Serie Tarzán defectuosa que se establece por MGM. Es una aventura de primera clase por muchas razones, sugiero: fotografía fina, fuertes cualidades imaginativas, un delicioso elenco, buenas locales de jungla simulada y una historia muy emocionante. Johnny Weissmuller interpreta a Tarzán, una especie monoprocedente sin lugar a diferencia de la creación de Burroughs de Edgar Rice; Pero es honesto, leal, valiente y muy valiente, y él necesita estar durante esta narrativa. Como Jane Parker, su esposa que había sido Jane Porter en las novelas, Maureen O'Sullivan es muy atractiva y animada, además de ser atlética donde el guión requiere esa calidad. El efecto de la iluminación, los conjuntos espaciosos e inteligentes es bastante inusual. Esta es una aventura al aire libre filmada en el MGM Back-Lot, que realmente funciona. La fabulosa escarpa de Mutir es una localidad remota que permite a Tarzán y Jane vivir sin ser molestado; Pero en su idilio vino a las personas que buscan de ellos, los emisarios de una civilización, Jane se ha dejado atrás y hacia donde Tarzán realmente no podía ser habituado cómodamente. Uno es Harry Holt, todavía enamorado de ella, quien con su amigo la tienta para volver a la civilización con él; El vestido y los perfumes la interesan, pero ella se niega a abandonar Tarzán. Tarzan tiene que protegerla contra varios animales salvajes, en escenas que parecen un rey rey ​​humanizado. El grupo afirma querer cazar animales, y Tarzán está de acuerdo con el bien de Jane a un poco de gran captura de juegos; Pero en algún momento, la idea de marfil y de obtener una fortuna convierte las mentes de las cabezas de la expedición. Tarzán es un disparo, dejado por muerto; Y el grupo obliga a Jane a acompañarlos en una expedición, ya que siguen a un elefante moribundo al fabuloso cementerio de \ elefante "". Pero encuentran el área protegida por una tribu salvaje y son atacados por leones. Tarzán monta en un elefante que tiene revivió a tiempo para llamar; En una escena llena de elefantes más espectaculares, salva a Jane y lo que queda de la expedición, que regresa a casa poco más rica pero mucho sabio, ya que Jane continúa su idilio salvaje con su nuevo marido. La película fue dirigida Por el asistente de diseño, y también bellamente bellamente. Su trabajo y la iluminación son los logros sobresalientes de esta entretenida y emocionante película, que logra parecer real a pesar de todas sus deficiencias de Hollywood de principio a fin. Neil Hamilton es muy bueno Harry, Paul Cavanagh es aún mejor antes y después de que se revela a sí mismo para ser completamente malo. Forrester Harvey y Nathan Curry completan un pequeño lanzamiento muy profesionalmente. Una película de fantasía inusual y bien realizada con interés. Situaciones de ing y algunas confrontaciones de diálogo fuertes también. Recomendado."""
"9035_10","1","The acting in this movie was superb. As an amateur rocketeer, I found very few mistakes. As a human being, it touched my heart and soul. To watch the actors, you would think that they are the actual characters. Laura Dern, a favorite actress of mine, left nothing out of her performance. The young actors playing the Rocket Boys showed talent beyond their years, especially young Homer. Homer's father inspired that eternal love/hate relationship between a father and son so that it felt real. If you don't get a lump in your throat or shed a tear when that first successful rocket goes up or when father and son come to terms, then get your pulse checked (you may be dead).","La actuación en esta película fue excelente. Como rockeador aficionado, encontré muy pocos errores. Como ser humano, tocó mi corazón y mi alma. Para ver a los actores, usted pensaría que son los personajes reales. Laura Beg, una actriz favorita de la mía, no dejó nada fuera de su actuación. Los jóvenes actores que tocan a los chicos de cohetes mostraron talento más allá de sus años, especialmente el jonrón joven. El padre de Homero inspiró esa relación eterna de amor / odio entre un padre e hijo para que se sintiera real. Si no consigue un bulto en la garganta o deshace de una lágrima cuando el primer cohete exitoso sube o cuando el padre y el hijo llegan a los términos, luego obtenga su pulso revisado (puede estar muerto)."
"2387_10","1","I have a six month old baby at home and time to time she fights sleep really bad. One morning she was having a particular difficult time getting to sleep when the doodle bops theme song came on T.V. She stopped crying almost instantly, and for the rest of the show was content. I sat her in her bouncy seat and watched her kick her legs, swing her arms, and actually laugh at this show. The kept her entertained and happy the entire time. I also got a video of them so that at times when my little one is flustered I have something to calm her. Granted, late at night if she awakes with colic to fuss the doodle bops are not her cup of tea, but they sure do come in handy when I need a little time to do housework,etc. The biggest surprise about the doodle bops is that my child doesn't even like watching T.V. She'd rather be in the floor playing with a toy or with our small toy poodle than watch T.V. yet, the doodle bops have totally captured her attention. I don't know if she will continue to like them in the future but for now she's attached.","Tengo un bebé de seis meses en casa y en el momento en que lucha, lucha realmente mal. Una mañana, estaba teniendo un momento difícil de dormir cuando la canción del tema de Doodle BOPS llegó a T.v., dejó de llorar casi al instante, y por el resto del programa estaba contento. La senté en su asiento hinchable y la vio patear sus piernas, columpiar sus brazos y, en realidad, reírse de este espectáculo. Lo mantuvo entretenido y feliz todo el tiempo. También obtuve un video de ellos para que a veces, cuando mi pequeño está nervioso, tengo algo que calmarla. Concedido, a última hora de la noche, si se despierta con cólico para escuchar el Doodle BOPS, no es su taza de té, pero seguramente son útiles cuando necesito un poco de tiempo para hacer tareas domésticas, etc. La mayor sorpresa sobre el Doodle BOPS es que a mi hijo ni siquiera le gusta ver a T.v., preferiría estar en el suelo jugando con un juguete o con nuestro pequeño caniche de juguete que Watch T.V. Sin embargo, los Barcos Doodle han capturado totalmente su atención. No sé si continuará así en el futuro, pero por ahora está adjuntado."
"7594_2","0","Given the history of the director of this movie, it is hard to believe that this was such a painfully bad movie to sit through. I was at the European premiere last night and one of the Executive Producers was there. He was yet to see the movie and, boy, was he in for a surprise. I have not read the book that this is based upon, nor do I know if it highly rated or appreciated, but I have read \Captain Correlli's Mandolin\"" and given how poorly that was adapted for screen and how bad this movie was, I can only presume that something similar has happened here. The acting wasn't bad albeit that there were a couple-too-many raised eyebrows from Farrell. Honestly, I can't believed how little I cared for any character in this movie. Situations play out on the screen in an empty sequence of nothingness. Donald Sutherland's part comprises a few scenes where he opens a door, says something and closes it again. I kept looking at my watch when I wasn't cringing at the dialogue on the screen. I have never walked out on a movie but I was tempted to start during this. I gave this movie a score of '2' for reasons which seem horrendously shallow to me but these are the best things that I can say about this movie. The first is that I really enjoyed the all-too-short earthquake scene and the second is that Salma Hayek got naked and looked beautiful. I can say little else positive about this movie. Don't ask the dust anything, it can't talk!""","Dada la historia del director de esta película, es difícil creer que esta fue una película tan dolorosa para sentarse. Estuve en el estreno europeo anoche y uno de los productores ejecutivos estaba allí. Todavía estaba por ver la película y, niño, fue para una sorpresa. No he leído el libro en el que se basa esto, ni sé que lo sé si es altamente calificado o apreciado, pero he leído ""Mandolin \"" de Captain Correlli ""y le dio lo mal que se adaptó a la pantalla y lo mal que fue esta película, yo Solo puede presumir que algo similar ha sucedido aquí. La actuación no estaba mal, ya que había una pareja, muchas cejas levantadas de Farrell. Honestamente, no puedo creer lo poco que cuidaba a ningún personaje en esta película. Situaciones Juega en la pantalla en una secuencia vacía de la nada. La parte de Donald Sutherland comprende algunas escenas donde abre una puerta, dice algo y lo cierra de nuevo. Seguí mirando mi reloj cuando no estaba encogiéndome en el diálogo en la pantalla. . Nunca me he salido con una película, pero me sentí tentado de comenzar durante esto. Le di a esta película una puntuación de '2' por razones que me parecen horriendo las mejores cosas que puedo decir sobre esta película. El primero es que realmente disfruté el terremoto demasiado corto. La escena y la segunda es que Salma Hayek se desnuda y se veía hermosa. Puedo decir poco más positivo sobre esta película. ¡No preguntes el polvo nada, no puede hablar! """
