"id","sentiment","review","review_español"
"4623_4","0","If you haven't seen the gong show TV series then you won't like this movie much at all, not that knowing the series makes this a great movie. <br /><br />I give it a 5 out of 10 because a few things make it kind of amusing that help make up for its obvious problems.<br /><br />1) It's a funny snapshot of the era it was made in, the late 1970's and early 1980's. 2) You get a lot of funny cameos of people you've seen on the show. 3) It's interesting to see Chuck (the host) when he isn't doing his on air TV personality. 4) You get to see a lot of bizarre people doing all sorts of weirdness just like you see on the TV show.<br /><br />I won't list all the bad things because there's a lot of them, but here's a few of the most prominent.<br /><br />1) The Gong Show Movie has a lot of the actual TV show clips which gets tired at movie length. 2) The movie's story line outside of the clip segments is very weak and basically is made up of just one plot point. 3) Chuck is actually halfway decent as an actor, but most of the rest of the actors are doing typical way over the top 1970's flatness.<br /><br />It's a good movie to watch when you don't have an hour and a half you want to watch all at once. Watch 20 minutes at a time and it's not so bad. But even then it's not so good either. ;)","Si usted no ha visto la serie de televisión gong show entonces no les gusta esta película mucho a todos, no sabiendo que la serie hace esto una gran película. <br /> <br /> Le doy un vistazo a 5 de 10, porque algunas cosas que hacen que sea algo divertido que ayuda a compensar sus problemas obvios. <br /> <br /> 1) Es una instantánea de la divertida época en que se hizo, a finales de 1970 y principios de 1980. 2) Se obtiene una gran cantidad de cameos divertidos de la gente que ha visto en la serie. 3) Es interesante ver a Chuck (el anfitrión) cuando él no está haciendo su personaje de la televisión en el aire. 4) Tienes la oportunidad de ver una gran cantidad de personas extrañas que hacen todo tipo de rarezas como se ve en el programa de televisión. <br /> <br /> Yo no la lista de todas las cosas malas, porque hay un montón de ellos, pero He aquí algunos de los más destacados. <br /> <br /> 1) el Gong Show película tiene un montón de clips de los programas de televisión reales que se pone cansado por la duración de la película. 2) fuera de línea de la historia de la película de los segmentos de clip es muy débil y, básicamente, se compone de un solo punto de la trama. 3) Chuck es en realidad medio decente como actor, pero la mayoría del resto de los actores están haciendo manera típica sobre la parte superior de la planitud 1970. <br /> <br /> Es una película buena para ver cuando no tiene una hora y media que desea ver todos a la vez. Ver 20 minutos a la vez y no es tan malo. Pero incluso entonces no es tan bueno. ;)"
"5363_1","0","I did not think this movie was worth anything bad script, bad acting except for Janine Turner, no fantasy, stupid plot, dumb-ass husband and unfair divorce settings. If you have never seen this movie before don't even bother it's not worth it at all. The only thing that was good about it was that Janine Turner, did a good job acting. Terry's husband is a stuck up smart-ass defense attorney who has won a lot of cases and even gotten guility murderers off. He think he is so smart but he is really just a nut. Her best friend has an affair with her husband and betrays her. Nice girl huh. Yeah she's a real peach, not. She's no day at the beach either.","No pensé que esta película era mala escritura de la pena nada, excepto por mala actuación Janine Turner, no es una fantasía, la trama estúpida, marido tonto del culo y la configuración de divorcio desleales. Si usted nunca ha visto esta película antes ni siquiera se molestan no vale la pena en absoluto. La única cosa que era bueno fue que Janine Turner, hizo un buen trabajo como actor. El marido de Terry es un abogado de defensa inteligente-culo pegado hasta que ha ganado una gran cantidad de casos y asesinos guility incluso bajado. Se cree que es tan inteligente, pero que en realidad es sólo una tuerca. Su mejor amiga tiene un romance con su marido y la traiciona. eh buena chica. Si ella es una verdadera melocotón, no. Ella no es el día en la playa tampoco."
"8855_10","1","Sydney Lumet, although one of the oldest active directors, still got game! A few years ago he shot \Find me guilty\"", a proof to everyone that Vin Diesel can actually act, if he gets the opportunity and the right director. If he had retired after this movie (a true masterpiece in my eyes), no one could have blamed him. But he's still going strong, his next movie already announced for 2009.<br /><br />But let's stay with this movie right here. The cast list is incredible, their performance top notch. The little nuances in their performances, the \""real\"" dialogue and/or situations that evolve throughout the movie are just amazing. The (time) structure of the movie, that keeps your toes the whole time, blending time-lines so seamlessly, that the editing seems natural/flawless. The story is heightened by that, although even in a \""normal\"" time structure, it would've been at least a good movie (Drama/Thriller). I can only highly recommend it, the rest is up to you! :o)""","Sidney Lumet, aunque uno de los directores activos más antiguos, todavía tiene juego! Hace algunos años que disparó \ Encuentrame culpable \"", una prueba para todos que Vin Diesel en realidad puede actuar, si llega la oportunidad y el director adecuado. Si se había retirado después de esta película (una verdadera obra maestra en mis ojos), nadie podría haberlo culpado. Pero todavía fuerte, su próxima película ya se ha anunciado para el año 2009. <br /> <br /> Pero vamos estancia con esta película aquí. La lista de reparto es increíble, su rendimiento de primera clase. El pequeños matices en sus actuaciones, el \ ""\ verdadero"" diálogo y / o situaciones que evolucionan a lo largo de la película son simplemente increíble. la estructura (tiempo) de la película, que mantiene sus dedos de los pies todo el tiempo, la mezcla de líneas de tiempo tan perfectamente, que la edición parece natural / impecable. la historia se ve aumentada por eso, aunque incluso en una estructura de tiempo \ ""normal \"", que hubiera sido, al menos, una buena película (drama / suspenso). puedo recomendar solamente encarecidamente, el resto depende de usted: o)"""
"3876_8","1","The lovely Danish actress Sonja Richter steals this film from under the noses of everyone, no small feat considering the terrific performances surrounding her.<br /><br />Richter plays Anna, an out-of-work, independent-minded, somewhat neurotic (and perhaps suicidal) actress who lands a desperation job looking after a wheelchair-bound, muted, aged father named Walentin (the great Danish actor Frits Helmuth, who died at 77 shortly after this film was made).<br /><br />SPOILER ALERT<br /><br />Walentin refuses to respond to anyone --until he confronts the gifted Anna, whose whimsical and mischievous manner brings the poor old battered devil back from a self-imposed death sentence.<br /><br />Writer/director/actor Eric Clausen has made a strong film about the difficulty a ponderous businessman son (Jorgen, played by Clausen) has loving a father who has never accepted him. The film sags toward the end, but Clausen has some important things to say about euthanasia, the nature and value of loving and caring, and how one person, the irrepressible Anna, can alter the course of a human life. Highly recommended. Sonja Richter's performance is alone worth the price of admission.","La preciosa actriz danesa Sonja Richter roba esta película de debajo de las narices de todos, no es poca cosa teniendo en cuenta las actuaciones fenomenales que la rodeaban. <br /> <br /> Richter juega Anna, una obra fuera de, de mentalidad independiente, un tanto neurótico (y tal vez suicida) actriz que consigue un trabajo desesperación cuidado de un padre silenciado en silla de ruedas,, edad llamado Walentin (el gran actor danés Frits Helmuth, que murió a los 77 poco después de que se hizo esta película). <br /> < br /> SPOILER ALERT <br /> <br /> Walentin se niega a responder a cualquiera --until se enfrenta a la Ana regalado, cuya forma caprichosa y traviesa trae la parte posterior diablo vieja estropeada pobres de una sentencia de muerte autoimpuesto. <br /> <br /> el escritor / director / actor de Eric Clausen ha hecho una película sólida sobre la dificultad un hijo pesada empresario (Jorgen, interpretado por Clausen) ha amar a un padre que nunca lo ha aceptado. Los huecos de la película hacia el final, pero Clausen tiene algunas cosas importantes que decir acerca de la eutanasia, la naturaleza y el valor del amor y cuidado, y cómo una persona, el incontenible Anna, puede alterar el curso de una vida humana. Muy recomendable. el rendimiento de Sonja Richter vale solo el precio de la entrada."
"7103_1","0","That is the best way I can describe this movie which centers on a newly married couple who move into a house that is haunted by the husband's first wife who died under mysterious circumstances. That sounds well and good, but what plays out is an hour of pure boredom. In fact one of the funny things about this flick is that there is a warning at the beginning of the film that promises anyone who dies of fright a free coffin. Well trust me, no one ever took them up on that offer unless someone out there is terrified of plastic skulls, peacocks, weird gardeners, and doors being knocked on. And the music is the worst, it consists of constant tuba music which sounds like it is being played by some sixth grader. And you will figure out the terrible secret that is so obvious that you really have to wonder what the people in this movie were thinking. Someone dies while running and hitting their head and the police are never called to investigate. Yes in the end this is a slow paced (which is really bad considering the movie is only just over an hour), boring little tale, that is easily figured out by the average person. Apparently none of the characters in this flick were the average person.","Esa es la mejor manera que puedo describir esta película que se centra en una pareja de recién casados ​​que se mudan a una casa que está perseguido por la primera esposa del marido, que murió en extrañas circunstancias. Eso suena muy bien, pero lo que juega es una hora de puro aburrimiento. De hecho una de las cosas divertidas sobre esta película es que hay una advertencia al comienzo de la película que promete cualquier persona que muere de miedo de un ataúd libre. Así confía en mí, nadie les tomó esa oferta a menos que alguien por ahí tiene pánico de cráneos de plástico, pavos reales, jardineros extraños, y las puertas de ser eliminado sucesivamente. Y la música es el peor de los casos, se trata de la música de la tuba constante que suena como que está siendo ejecutado por un sexto grado. Y se darán cuenta el terrible secreto que es tan obvio que usted realmente tiene que preguntarse por qué la gente en esta película fueron pensamiento. Alguien muere mientras se ejecuta y golpear su cabeza y la policía no están llamados a investigar. Si al final esto es un ritmo lento (que es realmente mal teniendo en cuenta que la película es sólo poco más de una hora), aburrido pequeño cuento, que se calcula fácilmente por la persona promedio. Al parecer, ninguno de los personajes de esta película era la persona promedio."
"697_2","0","The two things are are good about this film are it's two unknown celebrities.<br /><br />First, Daphne Zuniga, in her first appearance in a film, young and supple, with looks that still encompass her body today, steals the very beginning, which is all she is in, and that is that. She is obviously just starting out because her acting improved with her next projects.<br /><br />Second, the score by then known composer Christopher(Chris) Young is what keeps this stinker from getting a one star...yeah, I know one star more is not much, but in this movie's case, it is a lot.<br /><br />The rest is just stupid senseless horror of a couple a college students who try to clean out a dorm that is due for being torn down, getting offed one by one by an unsuspecting killer, blah, blah, blah...we all know where this is going.<br /><br />Watch the first eighteen minutes with Daphne Zuniga, then turn it off.","Las dos cosas son son bien acerca de esta película son sus dos personajes desconocidos. <br /> <br /> En primer lugar, Daphne Zuniga, en su primera aparición en una película, joven y flexible, con un aspecto que todavía hoy abarcan su cuerpo, robos el primer momento, que es lo único que está en, y es que. Ella es, obviamente, acaba de empezar, porque su actuación mejoró con sus próximos proyectos. <br /> <br /> En segundo lugar, la puntuación por el compositor entonces conocido Christopher (Chris) joven es lo que mantiene este stinker de conseguir una estrella ... sí uno , sé una estrella más, no es mucho, pero en el caso de esta película, que es mucho. <br /> <br /> El resto es simplemente estúpida de terror sin sentido de un par de estudiantes universitarios que tratan de limpiar un dormitorio que se debe de ser derribado, consiguiendo offed uno a uno por un desprevenido asesino, bla, bla, bla ... todos sabemos a dónde va esto. <br /> <br /> reloj de los primeros dieciocho minutos con Daphne Zuniga, y luego apagarlo."
"6512_7","1","My baby sitter was a fan so I saw many of the older episodes while growing up. I'm not a fan of Scooby Doo so I'm not sure why I left the TV on when this show premiered. To my surprise I found it enjoyable. To me Shaggy and Scooby were the only interesting characters *dodges tomatoes from fans of the others* so I like that they only focus on those two. However, this may cause fans of the original shows to hate it. I like the voice acting, especially Dr. Phinius Phibes. I liked listening to him even before I knew he was Jeff Bennett. And Jim Meskimen as Robi sounds to me like he's really enjoying his job as an actor. I also get a kick out of the techies with their slightly autistic personalities and their desires to play Dungeons and Dragons or act out scenes from Star Wars (not called by those names in the show, of course).","Mi niñera era un ventilador así que vi muchos de los episodios de mayor edad mientras crecía. No soy un fan de Scooby Doo así que no estoy seguro de por qué dejé el televisor cuando este programa se estrenó. Para mi sorpresa, me encontré agradable. Me Shaggy y Scooby eran los únicos personajes interesantes * dodges tomates de los aficionados de los otros * así que como que sólo se centran en los dos. Sin embargo, esto puede hacer que los fans de los programas originales de odio. Me gusta la actuación de voz, especialmente al Dr. Phibes Phinius. Me gustaba escuchar a él, incluso antes de saber que era Jeff Bennett. Y Jim Meskimen como Robi me suena como que está disfrutando mucho de su trabajo como actor. También recibo a cabo retroceso de los expertos en tecnología con sus personalidades ligeramente autistas y sus deseos de jugar Dungeons and Dragons o actuar en escenas de Star Wars (no llamado por esos nombres en el espectáculo, por supuesto)."
"7292_10","1","I got to see this just this last Friday at the Los Angeles film festival at Laemlee's on Beverly. This movie got the most applause of all the films that evening. Considering that two music videos opened first, I didn't know what to expect since they were very fast and attention grabbing, I wasn't sure I was ready for a short immediately. But to my surprise I really enjoyed this. I thought the main actor demon guy was really good. I was so impressed with his performance that I checked out his name. I was surprised to see that this was the Witchblade guy. He's gotten really good especially since then! Either that or he was given lousy roles or had been pushed by the director really hard for this short. The girl did an okay job. I guess its hard since it was her first performance and being so young. The dad did well also. There was a lot of really nice cg work for a short, both for this and the short playing next \Mexican Hat\"" which was also nice, but I enjoyed this the most because it had the most depth and emotion and I actually cared about the characters. The other was a very simple story. The story was quite illustrative and dark! It dealt with real topics using a more fantasy like approach to keep ADD people like me interested. We won't even talk about the last film in the block which I left. My only complaint is that I only wish I had seen more of the demon character and a little less of getting started, which is why I gave it a 9 out of 10. I also thought the end credits went a little slowly. Otherwise it was beautifully told, directed and edited. The timing was very nice with a complete change from the fast MTV editing done on everything nowadays. There will be more coming from this director in the future as well as the actor. I now will think of him as the Sorrows Lost actor not the Witchblade guy.""","Tengo que ver esto sólo este último viernes en el festival de cine de Los Ángeles en Laemlee de en Beverly. Esta película obtuvo el mayor aplauso de todas las películas de la noche. Teniendo en cuenta que dos videos musicales abren por primera vez, no sabía qué esperar, ya que eran muy rápido y que atraiga la atención, no estaba seguro de que estaba listo para una corta inmediatamente. Pero para mi sorpresa, me gustó mucho este. Pensé que el chico principal actor de demonio era muy bueno. Yo estaba tan impresionado con su actuación que he comprobado su nombre. Me sorprendió ver que este era el tipo Witchblade. Se ha vuelto muy buena, especialmente desde entonces! O eso, o se le dio papeles pésimos o había sido empujado por el director muy duro para este corto. La chica hizo un trabajo bien. Creo que es difícil ya que era su primera actuación y siendo tan joven. El padre hizo bien también. Hubo una gran cantidad de muy buen trabajo CG para un corto, tanto para esto y el corto de juego siguiente \ sombrero mexicano \"" que también estaba bien, pero me gustó este más porque tenía la mayor profundidad y emoción y en realidad me importaba los personajes. el otro era una historia muy simple. la historia era bastante ilustrativo y oscuridad! Se trataron temas reales utilizando un enfoque más fantasía como para mantener a la gente como yo ADD interesa. no vamos a hablar de la última película de la bloque que me fui. Mi única queja es que me gustaría que sólo había visto más del carácter demonio y un poco menos de empezar, por lo que le di un 9 sobre 10. también pensé los créditos finales fueron un poco poco a poco. de lo contrario, era muy bien dijo, dirigió y editó. el momento fue muy agradable, con un cambio completo de la rápida MTV edición de hecho en todo hoy en día. habrá más viniendo de este director en el futuro, así como el actor. ahora será pensar en él como el actor Dolores perdida no Witchblade chico."""
"3346_2","0","Cheezy action movie starring Dolph Lungren. Lungren is a one time military man who has retreated into a teaching job. But the changes in the neighborhood and the student body have left him frustrated and he decides that he?s going to hang it up. Things get dicey when while watching over a bunch of students in detention some robbers take over the school as a base of operation for an armored car robbery. Its Dolph versus the baddies in a fight to the death. Jaw dropping throw back to the exploitation films of the late grindhouse era where bad guys dressed as punks and some of the bad women had day glow hair. What a stupid movie. Watchable in a I can?t believe people made this sort of way, this is an action film that was probably doomed from the get go before the low budget, fake breakaway sets and poor action direction were even a twinkle in a producers eye. Watch how late in the film as cars drive through the school (don?t ask) they crash into the security turret (don?t ask since it looks more like a prison then a high school) and smash its barely constructed form apart(it doesn't look like it did in earlier shots). What hath the gods of bad movies wrought? Actually I?m perplexed since this was directed (?) by Sydney J Furie, a really good director who made films like The Boys in Company C. Has his ability failed him, or was this hopeless from the get go and he didn't even bother? It?s a turkey. A watchable one but a turkey none the less.","película de acción protagonizada por Dolph Lundgren cheezy. Lungren es un militar una vez que se ha retirado a un trabajo de enseñanza. Pero los cambios en el cuerpo del estudiante barrio y han dejado frustrado y decide que? Va a colgar. Las cosas se ponen feas cuando mientras se ve sobre un grupo de estudiantes detenidos algunos ladrones se apoderan de la escuela como una base de operaciones para un robo de vehículos blindados. Su Dolph contra los malos en una lucha a muerte. La mandíbula posterior caída de tiro a las películas de la explotación de la era grindhouse finales, donde los malos vestidos de punks y algunas de las malas mujeres tenían el pelo resplandor día. Qué estúpida película. Deja ver en un yo puedo? T creen que las personas hacen de este tipo de forma, esto es una película de acción que probablemente fue condenado desde el ir a buscar antes de que el bajo presupuesto, falsos conjuntos de ruptura y la mala dirección de la acción fueron incluso un brillo en el ojo productores. Reloj de lo tarde en la película como los carros pasan a través de la escuela (? T pide) se estrellan en la torreta de seguridad (? T pide ya que se parece más a una prisión a continuación, una escuela secundaria) y aplastar a su forma apenas construida aparte (se no se ve como lo hizo en los tiros anteriores). Lo que ha hecho a los dioses de las malas películas forjado? En realidad, yo? M perplejidad ya que este fue dirigida (?) Por Sidney J Furie, un muy buen director que hizo películas como Los chicos de la compañía C tiene Su capacidad le falló, o era inútil desde el ir a buscar y no lo hizo molestarse? Se? S un pavo. Uno visibles pero no un pavo al menos."
"3628_1","0","An art house maven's dream. Overrated, overpraised, overdone; a pretentious melange that not only did not deserve Best Picture of 1951 on its own merits, it was dwarfed by the competition from the start. Place in the Sun, Detective Story, Streetcar Named Desire, Abbott and Costello Meet the Invisible Man; you name it, if it came out in '51, it's better than this arthouse crapola. The closing ballet is claptrap for the intellectual crowd, out of place and in the wrong movie. Few actors in their time were less capable (at acting) or less charismatic than Kelly and Caron. My #12 Worst of '51 (I saw 201 movies), and among the 5 worst Best Picture Oscar winners.","Una casa de sueño experta en el arte. Sobrevalorado, overpraised, exagerado; una mezcla pretenciosa que no sólo no merecen la mejor película de 1951 por sus propios méritos, fue eclipsada por la competencia desde el principio. Lugar en el sol, policiacas, tranvía llamado deseo, Abbott y Costello contra el hombre invisible; lo que sea, si salió en el '51, es mejor que esto crapola de arte y ensayo. El ballet de cierre es claptrap para el público intelectual, fuera de lugar y en la película equivocada. Pocos actores en su tiempo eran menos capaces (en la actuación) o menos carismático que Kelly y Caron. Mi # 12 Lo peor de '51 (vi 201 películas), y entre los 5 peores ganadores del Oscar a la Mejor Película."
